page	item	no	class	entry	tone	length	syllabary	translation-1	translation-2	translation-3	translation-4
97	2	846-1	noun	gayha?dlv?i	2.3.4	-.--	ᎦᏯᏢᎢ	collar	0	0	0
97	2	846-2	noun	degahya?dlv?i	2.3.3.4	--.--	ᏕᎦᏯᏢᎢ	0	0	0	0
97	3	847-1	noun	gahyahulo	2.2.2	-.--	ᎦᏯᎱᎶ	saddle	0	0	0
97	3	847-2	noun	digahyahulo	2.2.2.2	.-.--	ᏗᎦᏯᎱᎶ	0	0	0	0
97	4	848-1	verb	gahye?a	2.3	---	ᎦᏰᎠ	he's eating a flexible object	0	0	0
97	4	848-2	verb	jiyaye?a	2.1.3	----	ᏥᏯᏰᎠ	0	0	0	0
97	4	848-3	verb	jiye?a	1.3	---	ᏥᏰᎠ	0	0	0	0
97	4	848-4	verb	uwahya?v?i	1.2.3.23	-----	ᎤᏩᏯᎥᎢ	0	0	0	0
97	4	848-5	verb	gahyesgo?i	2.3.3	----	ᎦᏰᏍᎪᎢ	0	0	0	0
97	4	848-6	verb	hiyayaga	2.1.2	--.-	ᎯᏯᏯᎦ	0	0	0	0
97	4	848-7	verb	hihyaga	2.2	-.-	ᎯᏯᎦ	0	0	0	0
97	4	848-8	verb	uwahyesdi	2.2.1	.---	ᎤᏩᏰᏍᏗ	0	0	0	0
97	5	849-1	noun	gahyesdi	2.4	---	ᎦᏰᏍᏗ	something flexible to eat	0	0	0
97	5	849-2	noun	digahyesdi	2.2.4	.---	ᏗᎦᏰᏍᏗ	0	0	0	0
97	6	850-1	verb	gajagaliha	2.2.2.3	-...-	ᎦᏣᎦᎵᎭ	he's ripping it	0	0	0
97	6	850-2	verb	jijagali?a	2.2.2.3	-..--	ᏥᏣᎦᎵᎠ	0	0	0	0
97	6	850-3	verb	uwajagalvhv?i	1.2.2.2.2.23	--..---	ᎤᏩᏣᎦᎸᎲᎢ	0	0	0	0
97	6	850-4	verb	gajagalisgo?i	2.2.2.23.3	-..-.-	ᎦᏣᎦᎵᏍᎪᎢ	0	0	0	0
97	6	850-5	verb	hijagala	2.2.2	-..-	ᎯᏣᎦᎳ	0	0	0	0
97	6	850-6	verb	uwajagahldi	2.2.2.2	.-.--	ᎤᏩᏣᎦᎸᏗ	0	0	0	0
97	7	851-1	verb	gajaligosga	2.2.2.23	-..--	ᎦᏣᎵᎪᏍᎦ	he's scratching him, it	0	0	0
97	7	851-2	verb	jiyajaligosga	2.2.2.2.3	--..--	ᏥᏯᏣᎵᎪᏍᎦ	0	0	0	0
97	7	851-3	verb	jijaligosga	2.2.2.3	-..--	ᏥᏣᎵᎪᏍᎦ	0	0	0	0
97	7	851-4	verb	uwajaligosv?i	1.2.2.2.23.3	--..---	ᎤᏩᏣᎵᎪᏒᎢ	0	0	0	0
97	7	851-5	verb	gajaligosgo?i	2.2.2.23.3	-..-.-	ᎦᏣᎵᎪᏍᎪᎢ	0	0	0	0
97	7	851-6	verb	hiyajaligola	2.2.2.2.23	--..--	ᎯᏯᏣᎵᎪᎳ	0	0	0	0
97	7	851-7	verb	hijaligola	2.2.2.23	-..--	ᎯᏣᎵᎪᎳ	0	0	0	0
97	7	851-8	verb	uwajaligosdi	2.2.2.2.23	.-..--	ᎤᏩᏣᎵᎪᏍᏗ	0	0	0	0
98	1	852-1	adjective	gajanuli	2.2.4	-.--	ᎦᏣᏄᎵ	fast	0	0	0
98	2	853-1	verb	gajayohiha	2.2.2.3	-.-.-	ᎦᏣᏲᎯᎭ	he's pricking him, it	he's giving him an injection	0	0
98	2	853-2	verb	jiyajayo?iha	2.2.2.2.3	--...-	ᏥᏯᏣᏲᎢᎭ	0	0	0	0
98	2	853-3	verb	jijayo?iha	2.2.2.3	-...-	ᏥᏣᏲᎢᎭ	0	0	0	0
98	2	853-4	verb	uwajayohlv?i	1.2.2.2.23	--.---	ᎤᏩᏣᏲᏢᎢ	0	0	0	0
98	2	853-5	verb	gajayohiho?i	2.2.2.2.3	-.-.--	ᎦᏣᏲᎯᎰᎢ	0	0	0	0
98	2	853-6	verb	hiyajayo?a	2.2.2.2	--..-	ᎯᏯᏣᏲᎠ	0	0	0	0
98	2	853-7	verb	hijayoha	2.2.23	-.--	ᎯᏣᏲᎭ	0	0	0	0
98	2	853-8	verb	uwajayosdi	2.2.2.2	.-.--	ᎤᏩᏣᏲᏍᏗ	0	0	0	0
98	3	854-1	verb	gajvwasdiha	3.2.32.2	---.-	ᎦᏨᏩᏍᏗᎭ	he's wringing it out	0	0	0
98	3	854-2	verb	jijvwasdiha	3.2.32.2	---.-	ᏥᏨᏩᏍᏗᎭ	0	0	0	0
98	3	854-3	verb	uwajvwastanv?i	1.3.2.32.2.23	----.--	ᎤᏩᏨᏩᏍᏔᏅᎢ	0	0	0	0
98	3	854-4	verb	gajvwasdisgo?i	3.2.32.2.3	------	ᎦᏨᏩᏍᏗᏍᎪᎢ	0	0	0	0
98	3	854-5	verb	hijvwasda	1.2.1	----	ᎯᏨᏩᏍᏓ	0	0	0	0
98	3	854-6	verb	uwajvwasdohdi	2.1.23.32.2	.-----	ᎤᏩᏨᏩᏍᏙᏗ	0	0	0	0
98	4	855-1	verb	gajvysga	2.3	---	ᎦᏨᏯᏍᎦ	he's stinging it	0	0	0
98	4	855-2	verb	jiyajvysga	2.2.3	----	ᏥᏯᏨᏯᏍᎦ	0	0	0	0
98	4	855-3	verb	uwajvhyv?i	1.2.3.23	-----	ᎤᏩᏨᏴᎢ	0	0	0	0
98	4	855-4	verb	gajvysgo?i	2.3.3	----	ᎦᏨᏯᏍᎪᎢ	0	0	0	0
98	4	855-5	verb	hiyajvhya	2.2.1	----	ᎯᏯᏨᏯ	0	0	0	0
98	4	855-6	verb	uwajvysdi	2.2.1	.---	ᎤᏩᏨᏯᏍᏗ	0	0	0	0
98	5	856-1	verb	gakahiya?a	2.2.2.3	-.-.-	ᎦᎧᎯᏯᎠ	he's leaving a living thing behind	0	0	0
98	5	856-2	verb	jiyakahiya?a	2.1.2.2.3	--.-.-	ᏥᏯᎧᎯᏯᎠ	0	0	0	0
98	5	856-3	verb	uwakahiyv?i	1.2.2.3.23	--.---	ᎤᏩᎧᎯᏴᎢ	0	0	0	0
98	5	856-4	verb	gakahiyasgo?i	2.2.2.32.3	-.----	ᎦᎧᎯᏯᏍᎪᎢ	0	0	0	0
98	5	856-5	verb	hiyakahiya	2.1.2.23	--.--	ᎯᏯᎧᎯᏯ	0	0	0	0
98	5	856-6	verb	uwakahiyasdi	2.2.2.23.32	.-.---	ᎤᏩᎧᎯᏯᏍᏗ	0	0	0	0
98	6	857-1	verb	gakaneha	2.32.2	--.-	ᎦᎧᏁᎭ	he's giving him a living thing	0	0	0
98	6	857-2	verb	jiyakaneha	2.1.32.2	---.-	ᏥᏯᎧᏁᎭ	0	0	0	0
98	6	857-3	verb	uwakanelv?i	1.2.32.2.23	------	ᎤᏩᎧᏁᎸᎢ	0	0	0	0
98	6	857-4	verb	gakaneho?i	2.32.2.3	-----	ᎦᎧᏁᎰᎢ	0	0	0	0
98	6	857-5	verb	hiyakasi	2.1.1	----	ᎯᏯᎧᏏ	0	0	0	0
98	6	857-6	verb	uwakanehdi	2.2.1.3	.----	ᎤᏩᎧᏁᏗ	0	0	0	0
98	7	858-1	noun	gakohdi	3.2	---	ᎦᎪᏗ	plant (plotted plants, young trees, young garden plants)	0	0	0
98	7	858-2	noun	digakohdi	2.3.2	.---	ᏗᎦᎪᏗ	0	0	0	0
98	8	859-1	verb	gakwenvsga	2.2.2	----	ᎦᏇᏅᏍᎦ	he's wrapping him, it	0	0	0
98	8	859-2	verb	jiyakwenvsga	2.1.2.2	-----	ᏥᏯᏇᏅᏍᎦ	0	0	0	0
98	8	859-3	verb	jikwenvsga	1.2.2	----	ᏥᏇᏅᏍᎦ	0	0	0	0
98	8	859-4	verb	uwakwenvhnv?i	1.2.2.2.23	------	ᎤᏩᏇᏅᏅᎢ	0	0	0	0
98	8	859-5	verb	gakwenvsgo?i	2.2.2.3	-----	ᎦᏇᏅᏍᎪᎢ	0	0	0	0
98	8	859-6	verb	hiyakwenvna	2.1.2.23	-----	ᎯᏯᏇᏅᎾ	0	0	0	0
98	8	859-7	verb	hikwenvna	2.2.23	----	ᎯᏇᏅᎾ	0	0	0	0
98	8	859-8	verb	uwakwenvhdi	2.2.2.2	.----	ᎤᏩᏇᏅᏗ	0	0	0	0
99	1	860-1	verb	galadi?a	2.3.3	...-	ᎦᎳᏗᎠ	he's putting a long object in a container	0	0	0
99	1	860-2	verb	jiladi?a	2.3.3	...-	ᏥᎳᏗᎠ	0	0	0	0
99	1	860-3	verb	uladv?i	1.3.23	-.--	ᎤᎳᏛᎢ	0	0	0	0
99	1	860-4	verb	galadisgo?i	2.2.32.3	..---	ᎦᎳᏗᏍᎪᎢ	0	0	0	0
99	1	860-5	verb	hilada	2.2	..-	ᎯᎳᏓ	0	0	0	0
99	1	860-6	verb	uladisdi	2.2.1	-.--	ᎤᎳᏗᏍᏗ	0	0	0	0
99	2	861-1	noun	galadisdohdi	3.2.1.2	..---	ᎦᎳᏗᏍᏙᏗ	container	0	0	0
99	2	861-2	noun	digaladisdohdi	2.3.2.1.2	...---	ᏗᎦᎳᏗᏍᏙᏗ	0	0	0	0
99	3	862-1	noun	galanvdv?i	2.2.2.4	..---	ᎦᎳᏅᏛᎢ	street	0	0	0
99	3	862-2	noun	degalanvdv?i	2.3.2.2.4	-..---	ᏕᎦᎳᏅᏛᎢ	0	0	0	0
99	4	863-1	verb	gale?a	2.3	.--	ᎦᎴᎠ	he's taking it (solid or flexible object) out of a container	0	0	0
99	4	863-2	verb	jile?a	2.3	.--	ᏥᎴᎠ	0	0	0	0
99	4	863-3	verb	ulesv?i	1.3.23	----	ᎤᎴᏒᎢ	0	0	0	0
99	4	863-4	verb	galesgo?i	2.3.3	.---	ᎦᎴᏍᎪᎢ	0	0	0	0
99	4	863-5	verb	hilagi	2.2	..-	ᎯᎳᎩ	0	0	0	0
99	4	863-6	verb	ulesdi	2.1	---	ᎤᎴᏍᏗ	0	0	0	0
99	5	864-1	verb	ga?lega	3.1	.--	ᎦᎴᎦ	he's climbing it	0	0	0
99	5	864-2	verb	ji?lega	3.1	.--	ᏥᎴᎦ	0	0	0	0
99	5	864-3	verb	ulvsv?i	1.32.23	----	ᎤᎸᏒᎢ	0	0	0	0
99	5	864-4	verb	ga?lego?i	3.1.3	.---	ᎦᎴᎪᎢ	0	0	0	0
99	5	864-5	verb	hi?luga	2.1	.--	ᎯᎷᎦ	0	0	0	0
99	5	864-6	verb	ulvsdi	2.1	---	ᎤᎸᏍᏗ	0	0	0	0
99	6	865-1	noun	ga?legi	2.1	.--	ᎦᎴᎩ	blacksnake	0	0	0
99	7	866-1	noun	ga?leni	2.4	.--	ᎦᎴᏂ	his ear	0	0	0
99	7	866-2	noun	diga?leni	2.2.4	..--	ᏗᎦᎴᏂ	0	0	0	0
99	8	867-1	verb	galeyvsga	2.3.2	.---	ᎦᎴᏴᏍᎦ	he's burning	0	0	0
99	8	867-2	verb	jileyvsga	2.3.2	.---	ᏥᎴᏴᏍᎦ	0	0	0	0
99	8	867-3	verb	uleyvsv?i	1.3.2.23	-----	ᎤᎴᏴᏒᎢ	0	0	0	0
99	8	867-4	verb	galeyvsgo?i	2.3.2.3	.----	ᎦᎴᏴᏍᎪᎢ	0	0	0	0
99	8	867-5	verb	hileyvhi	2.1.23	.---	ᎯᎴᏴᎯ	0	0	0	0
99	8	867-6	verb	uleyvhisdi	2.1.23.3	---.-	ᎤᎴᏴᎯᏍᏗ	0	0	0	0
100	1	868-1	verb	galeyvsga	2.2.23	.---	ᎦᎴᏴᏍᎦ	a long object is falling from an upright position	0	0	0
100	1	868-2	verb	jileyvsga	2.2.3	.---	ᏥᎴᏴᏍᎦ	0	0	0	0
100	1	868-3	verb	uleyvsv?i	1.2.23.3	-----	ᎤᎴᏴᏒᎢ	0	0	0	0
100	1	868-4	verb	galeyvsgo?i	2.2.23.3	.----	ᎦᎴᏴᏍᎪᎢ	0	0	0	0
100	1	868-5	verb	hileyvhi	2.2.23	.---	ᎯᎴᏴᎯ	0	0	0	0
100	1	868-6	verb	uleyvhisdi	2.2.23.3	---.-	ᎤᎴᏴᎯᏍᏗ	0	0	0	0
100	2	869-1	verb	ga?lidoha	3.2.3	.---	ᎦᎵᏙᎭ	he's climbing around	0	0	0
100	2	869-2	verb	ji?lidoha	3.2.3	.---	ᏥᎵᏙᎭ	0	0	0	0
100	2	869-3	verb	ulidolv?i	1.3.1.23	-----	ᎤᎵᏙᎸᎢ	0	0	0	0
100	2	869-4	verb	ga?lidoho?i	3.2.3.3	.----	ᎦᎵᏙᎰᎢ	0	0	0	0
100	2	869-5	verb	hi?lida	2.23	.--	ᎯᎵᏓ	0	0	0	0
100	2	869-6	verb	ulidasdi	2.23.32	----	ᎤᎵᏓᏍᏗ	0	0	0	0
100	3	870-1	verb	galiga	2.3	.--	ᎦᎵᎦ	it (forest or grass) is burning	0	0	0
100	3	870-2	verb	ulijv?i	1.3.23	----	ᎤᎵᏨᎢ	0	0	0	0
100	3	870-3	verb	galigo?i	2.3.3	.---	ᎦᎵᎪᎢ	0	0	0	0
100	4	871-1	verb	galiha	2.23	.--	ᎦᎵᎭ	he's taking a long object out of a container	0	0	0
100	4	871-2	verb	jila?a	2.3	.--	ᏥᎵᎠ	0	0	0	0
100	4	871-3	verb	ulvhv?i	1.2.23	----	ᎤᎸᎲᎢ	0	0	0	0
100	4	871-4	verb	galisgo?i	2.23.3	.---	ᎦᎵᏍᎪᎢ	0	0	0	0
100	4	871-5	verb	hila	2	.-	ᎯᎳ	0	0	0	0
100	4	871-6	verb	uhldi	2	--	ᎤᎸᏗ	0	0	0	0
100	5	872-1	verb	galihwoga	2.2.3	.---	ᎦᎵᏬᎦ	it (animal, plant) is dying	0	0	0
100	5	872-2	verb	jiliwoga	2.1.3	.---	ᏥᎵᏬᎦ	0	0	0	0
100	5	872-3	verb	ulihowjv?i	1.2.3.23	-----	ᎤᎵᏬᏨᎢ	0	0	0	0
100	5	872-4	verb	galihowgo?i	2.2.3.3	.----	ᎦᎵᏬᎪᎢ	0	0	0	0
100	5	872-5	verb	hilihwogi	2.2.1	.---	ᎯᎵᏬᎩ	0	0	0	0
100	5	872-6	verb	ulihwosdi	2.2.1	----	ᎤᎵᏬᏍᏗ	0	0	0	0
100	6	873-1	adjective	galijohida	2.2.3.2	..-.-	ᎦᎵᏦᎯᏓ	fat	0	0	0
100	6	873-2	adjective	dinalijohida	2.2.2.3.2	-..-.-	ᏗᎾᎵᏦᎯᏓ	0	0	0	0
100	7	874-1	verb	gali?vhniha	2.3.2.3	.--.-	ᎦᎵᎥᏂᎭ	he's spanking him	0	0	0
100	7	874-2	verb	jili?vhniha	2.3.2.3	---.-	ᏥᎵᎥᏂᎭ	0	0	0	0
100	7	874-3	verb	uli?vhnilv?i	1.3.2.2.23	---.--	ᎤᎵᎥᏂᎸᎢ	0	0	0	0
100	7	874-4	verb	gali?vhniho?i	2.3.2.2.3	.--.--	ᎦᎵᎥᏂᎰᎢ	0	0	0	0
100	7	874-5	verb	hili?vnhga	2.2.2	-.--	ᎯᎵᎥᏂᎦ	0	0	0	0
100	7	874-6	verb	uli?vnhsdi	2.2.23	-.--	ᎤᎵᎥᏂᏍᏗ	0	0	0	0
100	8	875-1	verb	galogi?a	2.2.3	.---	ᎦᎶᎩᎠ	he's hoeing it	0	0	0
100	8	875-2	verb	jilogi?a	2.2.3	.---	ᏥᎶᎩᎠ	0	0	0	0
100	8	875-3	verb	uloganv?i	1.2.32.23	-----	ᎤᎶᎦᏅᎢ	0	0	0	0
100	8	875-4	verb	galogisgo?i	2.2.3.3	.----	ᎦᎶᎩᏍᎪᎢ	0	0	0	0
100	8	875-5	verb	hilogvga	2.2.1	.---	ᎯᎶᎬᎦ	0	0	0	0
100	8	875-6	verb	ulogodi	2.23.32	----	ᎤᎶᎪᏗ	0	0	0	0
101	1	876-1	noun	galogodi	2.2.1	.---	ᎦᎶᎪᏗ	hoe	0	0	0
101	1	876-2	noun	digalogodi	2.2.2.1	..---	ᏗᎦᎶᎪᏗ	0	0	0	0
101	2	877-1	noun	galogwe	2.1	.--	ᎦᎶᏇ	gun	0	0	0
101	2	877-2	noun	digalogwe	2.2.1	..--	ᏗᎦᎶᏇ	0	0	0	0
101	3	878-1	verb	galohisdiha	2.2.2.3	.-..-	ᎦᎶᎯᏍᏗᎭ	he's stopping by (on his way somewhere)	0	0	0
101	3	878-2	verb	jilo?isdiha	2.2.2.3	....-	ᏥᎶᎢᏍᏗᎭ	0	0	0	0
101	3	878-3	verb	ulohistanv?i	1.2.2.3.3	--..--	ᎤᎶᎯᏍᏔᏅᎢ	0	0	0	0
101	3	878-4	verb	galohisdisgo?i	2.2.2.23.3	.-.-.-	ᎦᎶᎯᏍᏗᏍᎪᎢ	0	0	0	0
101	3	878-5	verb	hilohisda	2.2.2	.-.-	ᎯᎶᎯᏍᏓ	0	0	0	0
101	3	878-6	verb	ulohisdohdi	2.2.2.3	--.--	ᎤᎶᎯᏍᏙᏗ	0	0	0	0
101	4	879-1	noun	galohisdi?i	2.2.2.4	.-.--	ᎦᎶᎯᏍᏗᎢ	doorway, door	0	0	0
101	4	879-2	noun	digalohisdi?i	2.2.2.2.4	..-.--	ᏗᎦᎶᎯᏍᏗᎢ	0	0	0	0
101	5	880-1	verb	galohiseha	2.2.2.3	.-..-	ᎦᎶᎯᏎᎭ	he's overtaking him, it	0	0	0
101	5	880-2	verb	jilo?iseha	2.2.2.3	-...-	ᏥᎶᎢᏎᎭ	0	0	0	0
101	5	880-3	verb	ulohiselv?i	1.2.2.23.3	--.---	ᎤᎶᎯᏎᎸᎢ	0	0	0	0
101	5	880-4	verb	galohiseho?i	2.2.2.23.3	.-.-.-	ᎦᎶᎯᏎᎰᎢ	0	0	0	0
101	5	880-5	verb	hilo?isi	2.2.2	-..-	ᎯᎶᎢᏏ	0	0	0	0
101	5	880-6	verb	ulohisehdi	2.2.2.3	--.--	ᎤᎶᎯᏎᏗ	0	0	0	0
101	6	881-1	noun	Ga?lohni	2.2	.--	ᎦᎶᏂ	August	0	0	0
101	7	882-1	verb	galonasdiha	2.2.32.2	.--.-	ᎦᎶᎾᏍᏗᎭ	he's bluffing him	he's deceiving him	he's tricking him	he's tricking him
101	7	882-2	verb	jilonasdiha	2.2.32.2	---.-	ᏥᎶᎾᏍᏗᎭ	0	0	0	0
101	7	882-3	verb	ulonastanv?i	1.2.32.2.23	---.--	ᎤᎶᎾᏍᏔᏅᎢ	0	0	0	0
101	7	882-4	verb	galonasdisgo?i	2.2.32.2.3	.-----	ᎦᎶᎾᏍᏗᏍᎪᎢ	0	0	0	0
101	7	882-5	verb	hilonasda	2.2.1	----	ᎯᎶᎾᏍᏓ	0	0	0	0
101	7	882-6	verb	ulonasdohdi	2.2.1.3	-----	ᎤᎶᎾᏍᏙᏗ	0	0	0	0
101	8	883-1	verb	galone?a	2.23.3	.-.-	ᎦᎶᏁᎠ	he's oiling it	0	0	0
101	8	883-2	verb	jilone?a	2.23.3	.-.-	ᏥᎶᏁᎠ	0	0	0	0
101	8	883-3	verb	ulone?v?i	1.23.3.23	--.--	ᎤᎶᏁᎥᎢ	0	0	0	0
101	8	883-4	verb	galonesgo?i	2.23.32.3	.----	ᎦᎶᏁᏍᎪᎢ	0	0	0	0
101	8	883-5	verb	hilona	2.23.2.23.32	.--	ᎯᎶᎾ	0	0	0	0
101	8	883-6	verb	ulonedi	2.1.3	----	ᎤᎶᏁᏗ	0	0	0	0
102	1	884-1	verb	galonhdiha	2.3.2	.-.-	ᎦᎶᏅᏗᎭ	he's making him fall from an elevated position	0	0	0
102	1	884-2	verb	jilonhdiha	2.3.2	--.-	ᏥᎶᏅᏗᎭ	0	0	0	0
102	1	884-3	verb	ulonhtanv?i	1.3.2.23	--.--	ᎤᎶᏅᏔᏅᎢ	0	0	0	0
102	1	884-4	verb	galonhdisgo?i	2.3.23.3	.--.-	ᎦᎶᏅᏗᏍᎪᎢ	0	0	0	0
102	1	884-5	verb	hilonhda	2.1	---	ᎯᎶᏅᏓ	0	0	0	0
102	1	884-6	verb	ulonhdohdi	2.1.3	----	ᎤᎶᏅᏙᏗ	0	0	0	0
102	2	885-1	verb	galonuheha	2.2.2.23	.----	ᎦᎶᏄᎮᎭ	he's cheating	0	0	0
102	2	885-2	verb	jilonu?eha	2.2.2.23	.-.--	ᏥᎶᏄᎡᎭ	0	0	0	0
102	2	885-3	verb	ulonuhehlv?i	1.2.2.23.3	------	ᎤᎶᏄᎮᏢᎢ	0	0	0	0
102	2	885-4	verb	galonuhesgo?i	2.2.2.23.3	.---.-	ᎦᎶᏄᎮᏍᎪᎢ	0	0	0	0
102	2	885-5	verb	hilonuhvla	2.2.2.23	.----	ᎯᎶᏄᎲᎳ	0	0	0	0
102	2	885-6	verb	ulonuhehdi	2.2.2.2	-----	ᎤᎶᏄᎮᏗ	0	0	0	0
102	3	886-1	verb	galosga	2.2	.--	ᎦᎶᏍᎦ	he's passing by without stopping	he's passing it (test, exam etc.)	0	0
102	3	886-2	verb	jilosga	2.1	.--	ᏥᎶᏍᎦ	0	0	0	0
102	3	886-3	verb	ulosv?i	1.2.23	----	ᎤᎶᏒᎢ	0	0	0	0
102	3	886-4	verb	galosgo?i	2.2.3	.---	ᎦᎶᏍᎪᎢ	0	0	0	0
102	3	886-5	verb	hilohi	2.23	.--	ᎯᎶᎯ	0	0	0	0
102	3	886-6	verb	ulohisdi	2.2.2	--.-	ᎤᎶᎯᏍᏗ	0	0	0	0
102	4	887-1	verb	galosga	2.32	.--	ᎦᎶᏍᎦ	he's falling from an elevated position	0	0	0
102	4	887-2	verb	jilosga	2.32	.--	ᏥᎶᏍᎦ	0	0	0	0
102	4	887-3	verb	ulosv?i	1.32.23	----	ᎤᎶᏒᎢ	0	0	0	0
102	4	887-4	verb	galosgo?i	2.32.3	.---	ᎦᎶᏍᎪᎢ	0	0	0	0
102	4	887-5	verb	hilohi	2.1	.--	ᎯᎶᎯ	0	0	0	0
102	4	887-6	verb	ulohisdi	2.1.3	--.-	ᎤᎶᎯᏍᏗ	0	0	0	0
102	5	888-1	verb	ga?luhga	3.2	.--	ᎦᎷᎦ	he's arriving	0	0	0
102	5	888-2	verb	ji?luhga	3.2	.--	ᏥᎷᎦ	0	0	0	0
102	5	888-3	verb	uluhjv?i	1.3.23	----	ᎤᎷᏨᎢ	0	0	0	0
102	5	888-4	verb	ga?luhgo?i	3.2.3	.---	ᎦᎷᎪᎢ	0	0	0	0
102	5	888-5	verb	hi?luhgi	2.2	.--	ᎯᎷᎩ	0	0	0	0
102	5	888-6	verb	uluhisdi	2.3.3	-..-	ᎤᎷᎯᏍᏗ	0	0	0	0
102	6	889-1	verb	galuloga	2.23.32	.---	ᎦᎷᎶᎦ	it's lacking	it's missing	0	0
102	6	889-2	verb	jiluloga	2.23.32	.---	ᏥᎷᎶᎦ	0	0	0	0
102	6	889-3	verb	ululojv?i	1.23.32.23	-----	ᎤᎷᎶᏨᎢ	0	0	0	0
102	6	889-4	verb	galulogo?i	2.23.32.3	.----	ᎦᎷᎶᎪᎢ	0	0	0	0
102	6	889-5	verb	hilulogi	2.2.1	.---	ᎯᎷᎶᎩ	0	0	0	0
102	6	889-6	verb	ululosdi	2.23.32	----	ᎤᎷᎶᏍᏗ	0	0	0	0
102	7	890-1	noun	galuysdi	2.1	.--	ᎦᎷᏯᏍᏗ	axe	0	0	0
102	7	890-2	noun	digaluysdi	2.2.1	..--	ᏗᎦᎷᏯᏍᏗ	0	0	0	0
102	1	891-1	noun	galuysdi	2.1	.--	ᎦᎷᏯᏍᏗ	bed bug	0	0	0
102	1	891-2	noun	anigaluysdi	2.2.2.1	.-.--	ᎠᏂᎦᎷᏯᏍᏗ	0	0	0	0
103	2	892-1	verb	galuysga	2.32	.--	ᎦᎷᏯᏍᎦ	he's chopping it	0	0	0
103	2	892-2	verb	jiluysga	2.32	.--	ᏥᎷᏯᏍᎦ	0	0	0	0
103	2	892-3	verb	uluhyv?i	1.32.23	----	ᎤᎷᏴᎢ	0	0	0	0
103	2	892-4	verb	galuysgo?i	2.32.3	.---	ᎦᎷᏯᏍᎪᎢ	0	0	0	0
103	2	892-5	verb	hiluhya	2.1	.--	ᎯᎷᏯ	0	0	0	0
103	2	892-6	verb	uluysdi	2.1	---	ᎤᎷᏯᏍᏗ	0	0	0	0
103	3	893-1	noun	galvdohdi	2.3.2	.---	ᎦᎸᏙᏗ	container for something flexible	0	0	0
103	3	893-2	noun	digalvdohdi	2.2.3.2	..---	ᏗᎦᎸᏙᏗ	0	0	0	0
103	4	894-1	verb	galvhniha	2.3.2	.-.-	ᎦᎸᏂᎭ	he's beating him up	0	0	0
103	4	894-2	verb	jilvhniha	2.3.2	--.-	ᏥᎸᏂᎭ	0	0	0	0
103	4	894-3	verb	ulvhnilv?i	1.3.2.23	--.--	ᎤᎸᏂᎸᎢ	0	0	0	0
103	4	894-4	verb	galvhniho?i	2.3.2.3	.-.--	ᎦᎸᏂᎰᎢ	0	0	0	0
103	4	894-5	verb	hilvnhga	2.1	---	ᎯᎸᏂᎦ	0	0	0	0
103	4	894-6	verb	ulvnsdi	2.1	---	ᎤᎸᏂᏍᏗ	0	0	0	0
103	5	895-1	noun	galvladi	2.23.3	.-.-	ᎦᎸᎳᏗ	heaven	0	0	0
103	6	896-1	other	galvladi	2.3.2	.-.-	ᎦᎸᎳᏗ	high	0	0	0
103	7	897-1	other	galvladidla	2.23.3.2	.-.--	ᎦᎸᎳᏗᏜ	above	0	0	0
103	8	898-1	other	galvladige?i	2.23.3.2.4	.-..--	ᎦᎸᎳᏗᎨᎢ	higher	0	0	0
103	9	899-1	noun	galvlo?i	2.2.4	.---	ᎦᎸᎶᎢ	sky	0	0	0
103	10	900-1	verb	galvsga	2.3	.--	ᎦᎸᏍᎦ	he's putting a flexible object in a hole or a container	0	0	0
103	10	900-2	verb	jilvsga	2.3	.--	ᏥᎸᏍᎦ	0	0	0	0
103	10	900-3	verb	ulvnv?i	1.3.23	----	ᎤᎸᏅᎢ	0	0	0	0
103	10	900-4	verb	galvsgo?i	2.3.3	.---	ᎦᎸᏍᎪᎢ	0	0	0	0
103	10	900-5	verb	hilv?vga	2.2.1	..--	ᎯᎸᎥᎦ	0	0	0	0
103	10	900-6	verb	ulvdi	2.1	---	ᎤᎸᏗ	0	0	0	0
104	1	901-1	verb	ganadega	2.2.3	..--	ᎦᎾᏕᎦ	he's selling it	0	0	0
104	1	901-2	verb	jinadega	2.2.3	..--	ᏥᎾᏕᎦ	0	0	0	0
104	1	901-3	verb	unadinvsv?i	1.2.23.32.23	-.----	ᎤᎾᏗᏅᏒᎢ	0	0	0	0
104	1	901-4	verb	ganadego?i	2.2.3.3	..---	ᎦᎾᏕᎪᎢ	0	0	0	0
104	1	901-5	verb	hinaduga	2.2.1	----	ᎯᎾᏚᎦ	0	0	0	0
104	1	901-6	verb	unadinvdi	2.2.23.32	-----	ᎤᎾᏗᏅᏗ	0	0	0	0
104	2	902-1	noun	ganahla?i	2.1.3	.-.-	ᎦᎾᏝᎢ	livestock	0	0	0
104	3	903-1	verb	ganahlvsga	2.32.2	.-.-	ᎦᎾᏢᏍᎦ	he's hiring him	0	0	0
104	3	903-2	verb	jinahlvsga	2.32.2	--.-	ᏥᎾᏢᏍᎦ	0	0	0	0
104	3	903-3	verb	unahlvnv?i	1.32.1.23	-----	ᎤᎾᏢᏅᎢ	0	0	0	0
104	3	903-4	verb	ganahlvsgo?i	2.32.2.3	.-.--	ᎦᎾᏢᏍᎪᎢ	0	0	0	0
